Date,USD,EUR
08/21/2014,1275.25,960.35
08/22/2014,1277.25,964.69
08/25/2014,1277.25,964.69
08/26/2014,1286,974.98
08/27/2014,1282.75,972.3
08/28/2014,1292,980.65
08/29/2014,1285.75,978.13
09/01/2014,1286.5,979.74
09/02/2014,1267,965.33
09/03/2014,1265.5,963.02
09/04/2014,1271.5,982.08
09/05/2014,1266,977.53
09/08/2014,1259,973.4
09/09/2014,1255.75,972.24
09/10/2014,1251,969.62
09/11/2014,1241.25,959.23
09/12/2014,1231.5,949.21
09/15/2014,1234.25,954.42
09/16/2014,1232.25,950.44
09/17/2014,1236,954.37
09/18/2014,1220.5,944.44
09/19/2014,1219.75,950.48
09/22/2014,1213.5,945.68
09/23/2014,1222,951.19
09/24/2014,1217.25,951.94
09/25/2014,1213.75,952.63
09/26/2014,1213.75,956.54
09/29/2014,1219.5,960.46
09/30/2014,1216.5,963.26
10/01/2014,1216.5,964.79
10/02/2014,1211.75,955.94
10/03/2014,1195,955.01
10/06/2014,1195.75,949.38
10/07/2014,1210.5,956.77
10/08/2014,1217,959.93
10/09/2014,1226.75,967.01
10/10/2014,1219,964.48
10/13/2014,1229,970.31
10/14/2014,1234.75,975.32
10/15/2014,1237.5,967.48
10/16/2014,1237.75,965.11
10/17/2014,1234.25,966.45
10/20/2014,1244.5,972.65
10/21/2014,1250.25,981.9
10/22/2014,1243.75,982.11
10/23/2014,1232.75,975.12
10/24/2014,1232.75,973.74
10/27/2014,1228.75,967.14
10/28/2014,1229.25,964.95
10/29/2014,1223.5,960.81
10/30/2014,1202,953.29
10/31/2014,1164.25,929.1
11/03/2014,1167.75,935.32
11/04/2014,1166.5,929.85
11/05/2014,1142,914.19
11/06/2014,1145,923.54
11/07/2014,1154.5,928.58
11/10/2014,1162,935.06
11/11/2014,1156.5,927.87
11/12/2014,1164.5,936.17
11/13/2014,1161.75,932.01
11/14/2014,1169,934.15
11/17/2014,1182.5,949.95
11/18/2014,1192.75,951.76
11/19/2014,1196,952.99
11/20/2014,1190,949.04
11/21/2014,1203.75,971.71
11/24/2014,1197.5,963.63
11/25/2014,1199,962.28
11/26/2014,1197.5,957.62
11/27/2014,1194.75,957.95
11/28/2014,1182.75,951.15
12/01/2014,1194,955.66
12/02/2014,1195,964.8
12/03/2014,1204.75,979.07
12/04/2014,1209,976.97
12/05/2014,1194,971.28
12/08/2014,1193,968.74
12/09/2014,1227,990
12/10/2014,1229,988.9
12/11/2014,1216.25,981.88
12/12/2014,1217,977.04
12/15/2014,1209.25,972.22
12/16/2014,1202.5,961.31
12/17/2014,1195.75,963.3
12/18/2014,1199,976.07
12/19/2014,1195.5,976.72
12/22/2014,1195.25,975.56
12/23/2014,1175.75,965.63
12/24/2014,1175.75,965.63
12/25/2014,1175.75,965.63
12/26/2014,1175.75,965.63
12/29/2014,1185.5,973.96
12/30/2014,1206,992.02
12/31/2014,1206,992.02
01/01/2015,1206,992.02
01/02/2015,1172,975.85
01/05/2015,1200,1006.46
01/06/2015,1210.25,1015.14
01/07/2015,1210.5,1023.25
01/08/2015,1215.5,1028.6
01/09/2015,1217.75,1029.37
01/12/2015,1226.5,1037.12
01/13/2015,1231.5,1044.97
01/14/2015,1235,1047.68
01/15/2015,1259,1085.25
01/16/2015,1277.5,1106.25
01/19/2015,1273.75,1097.21
01/20/2015,1288.75,1115.99
01/21/2015,1293.5,1117.49
01/22/2015,1295.75,1138.32
01/23/2015,1294.75,1150.38
01/26/2015,1281.25,1135.86
01/27/2015,1288.5,1134.94
01/28/2015,1288,1134.4
01/29/2015,1268.75,1122.29
01/30/2015,1260.25,1116.45
02/02/2015,1272.5,1122.83
02/03/2015,1264.25,1102.13
02/04/2015,1268.5,1111.26
02/05/2015,1259.25,1099.69
02/06/2015,1241,1096.1
02/09/2015,1238.5,1093.21
02/10/2015,1234.5,1091.32
02/11/2015,1223.75,1083.54
02/12/2015,1222.5,1073.5
02/13/2015,1232.5,1080.38
02/16/2015,1229.25,1082.47
02/17/2015,1209.5,1059.29
02/18/2015,1206,1063.21
02/19/2015,1209.5,1063.48
02/20/2015,1208.25,1060.52
02/23/2015,1204.5,1062.92
02/24/2015,1192.5,1051.96
02/25/2015,1204.75,1060.24
02/26/2015,1208.25,1079.28
02/27/2015,1214,1084.41
03/02/2015,1212.5,1084.72
03/03/2015,1212.75,1082.72
03/04/2015,1199.5,1083.27
03/05/2015,1202,1091.04
03/06/2015,1175.75,1083.04
03/09/2015,1168.5,1075.97
03/10/2015,1162,1084.06
03/11/2015,1150,1091.91
03/12/2015,1152.25,1086.11
03/13/2015,1152,1097.98
03/16/2015,1150.75,1086.64
03/17/2015,1150.75,1086.13
03/18/2015,1147.25,1076.93
03/19/2015,1166,1096.38
03/20/2015,1183.1,1090.72
03/23/2015,1186.25,1085.12
03/24/2015,1191.5,1091.12
03/25/2015,1195.6,1089.98
03/26/2015,1203.15,1107.16
03/27/2015,1195.75,1096.82
03/30/2015,1185.5,1095.66
03/31/2015,1187,1106.45
04/01/2015,1197,1110.39
04/02/2015,1198.5,1101.56
04/03/2015,1198.5,1101.56
04/06/2015,1198.5,1101.56
04/07/2015,1211,1116.03
04/08/2015,1207.25,1115.86
04/09/2015,1194.8,1119.99
04/10/2015,1207.35,1139.87
04/13/2015,1198.9,1132.96
04/14/2015,1194.75,1120.88
04/15/2015,1192.9,1123.36
04/16/2015,1204.35,1122.41
04/17/2015,1203.35,1116.38
04/20/2015,1196.5,1113.13
04/21/2015,1195.3,1111.49
04/22/2015,1189.25,1108.55
04/23/2015,1185.75,1095.48
04/24/2015,1183,1090.02
04/27/2015,1200,1100.21
04/28/2015,1209,1102.2
04/29/2015,1209,1084.89
04/30/2015,1180.25,1052.48
05/01/2015,1175.95,1052.12
05/04/2015,1175.95,1052.12
05/05/2015,1197,1068.65
05/06/2015,1194.25,1054.71
05/07/2015,1187,1053.52
05/08/2015,1186,1056.95
05/11/2015,1189.25,1065.83
05/12/2015,1191.5,1060.34
05/13/2015,1210.5,1064.55
05/14/2015,1225,1076.54
05/15/2015,1220.5,1067.62
05/18/2015,1223.5,1077.88
05/19/2015,1214.3,1089.35
05/20/2015,1210.5,1090.74
05/21/2015,1205,1082.46
05/22/2015,1204.1,1091.07
05/25/2015,1204.1,1091.07
05/26/2015,1185.4,1088.42
05/27/2015,1185.85,1089.74
05/28/2015,1185,1084.17
05/29/2015,1191.4,1085.76
06/01/2015,1199.9,1098.91
06/02/2015,1192.8,1067.38
06/03/2015,1190,1057.31
06/04/2015,1176,1041.81
06/05/2015,1164.6,1046.74
06/08/2015,1172.8,1044.07
06/09/2015,1177.4,1044.72
06/10/2015,1188.5,1051.4
06/11/2015,1178.5,1048.49
06/12/2015,1182.8,1049.14
06/15/2015,1181.4,1047.15
06/16/2015,1177.75,1047.63
06/17/2015,1178,1045.72
06/18/2015,1201.85,1056.66
06/19/2015,1203.4,1061.01
06/22/2015,1185.5,1043.21
06/23/2015,1178,1054.33
06/24/2015,1173.75,1049.4
06/25/2015,1172.65,1046.45
06/26/2015,1170.5,1049.21
06/29/2015,1176,1048.69
06/30/2015,1171,1049.94
07/01/2015,1168,1054.53
07/02/2015,1165.25,1050.15
07/03/2015,1167.95,1054.87
07/06/2015,1166,1052.82
07/07/2015,1156.25,1057
07/08/2015,1158.5,1048.42
07/09/2015,1164.25,1058.12
07/10/2015,1159.3,1041.69
07/13/2015,1154,1047.09
07/14/2015,1157.4,1051.23
07/15/2015,1147.4,1048.14
07/16/2015,1144.4,1052.23
07/17/2015,1132.8,1043.38
07/20/2015,1104.6,1018.91
07/21/2015,1105.6,1008.76
07/22/2015,1088.6,998.44
07/23/2015,1097.4,998.27
07/24/2015,1080.8,984.51
07/27/2015,1100,989.83
07/28/2015,1096.2,992.22
07/29/2015,1090.25,987.99
07/30/2015,1087.5,996.52
07/31/2015,1098.4,998.27
08/03/2015,1091.9,996.17
08/04/2015,1090.65,994.94
08/05/2015,1085.1,997.98
08/06/2015,1089.75,997.48
08/07/2015,1093.5,997.81
08/10/2015,1097,995.01
08/11/2015,1108.25,1005.76
08/12/2015,1119,1001.34
08/13/2015,1116.75,1002.56
08/14/2015,1118.25,1003.91
08/17/2015,1118.8,1009.84
08/18/2015,1111.45,1007.57
08/19/2015,1126.15,1018.4
08/20/2015,1147.7,1025.28
08/21/2015,1156.5,1017.87
08/24/2015,1166.5,1011.8
08/25/2015,1137.5,995.8
08/26/2015,1120.75,984.41
08/27/2015,1119,995.91
08/28/2015,1135,1014.84
08/31/2015,1135,1014.84
09/01/2015,1142.3,1013.49
09/02/2015,1137.75,1012.68
09/03/2015,1128,1014.66
09/04/2015,1118.25,1003.45
09/07/2015,1119.5,1002.33
09/08/2015,1121.15,1002.46
09/09/2015,1109.85,994.49
09/10/2015,1109.5,985.08
09/11/2015,1100.25,969.81
09/14/2015,1104.8,976.06
09/15/2015,1105.95,980.19
09/16/2015,1117.6,988.24
09/17/2015,1117.5,988.59
09/18/2015,1141.5,1004.22
09/21/2015,1133.25,1010.66
09/22/2015,1122.9,1009.44
09/23/2015,1131.35,1012.48
09/24/2015,1154.5,1025.77
09/25/2015,1146.65,1025.08
09/28/2015,1131.05,1006.45
09/29/2015,1132.1,1005.33
09/30/2015,1114,996.24
10/01/2015,1119,999.46
10/02/2015,1140.75,1014.72
10/05/2015,1139.75,1018.82
10/06/2015,1147.5,1018.82
10/07/2015,1144.6,1018.06
10/08/2015,1140,1010.46
10/09/2015,1151.55,1011.91
10/12/2015,1164.9,1023.73
10/13/2015,1165.2,1023
10/14/2015,1173.9,1025.69
10/15/2015,1184.25,1038.72
10/16/2015,1180.85,1037.56
10/19/2015,1175.4,1038.16
10/20/2015,1177.75,1037.48
10/21/2015,1167.1,1028.64
10/22/2015,1167,1047.86
10/23/2015,1161.25,1054.15
10/26/2015,1166.4,1055.18
10/27/2015,1165.7,1056.08
10/28/2015,1179.6,1066.06
10/29/2015,1148.6,1047.32
10/30/2015,1142.35,1036.8
11/02/2015,1134,1028.94
11/03/2015,1123.1,1024.82
11/04/2015,1114.7,1026.81
11/05/2015,1106.3,1018.22
11/06/2015,1088.9,1014.16
11/09/2015,1089.6,1012.92
11/10/2015,1087.1,1015.51
11/11/2015,1085.9,1012.12
11/12/2015,1087.4,1008.81
11/13/2015,1081.5,1008.3
11/16/2015,1084.75,1014.35
11/17/2015,1079.2,1013.62
11/18/2015,1067.75,1003.52
11/19/2015,1082.6,1009.32
11/20/2015,1081.75,1015.73
11/23/2015,1070.5,1008
11/24/2015,1076.4,1010.99
11/25/2015,1068,1005.37
11/26/2015,1071,1009.04
11/27/2015,1057.4,997.55
11/30/2015,1061.9,1005.59
12/01/2015,1065.4,1003.58
12/02/2015,1055.4,997.07
12/03/2015,1055.45,968.13
12/04/2015,1079.25,992.96
12/07/2015,1075.8,991.43
12/08/2015,1072.1,984.57
12/09/2015,1081,982.46
12/10/2015,1071,978.35
12/11/2015,1072.5,975.53
12/14/2015,1068.25,969.81
12/15/2015,1061.5,971.71
12/16/2015,1075.25,984.12
12/17/2015,1049.4,969.96
12/18/2015,1062.5,980.44
12/21/2015,1078.75,988.59
12/22/2015,1074.9,979.76
12/23/2015,1068.25,981.67
12/24/2015,1068.25,981.67
12/25/2015,1068.25,981.67
12/28/2015,1068.25,981.67
12/29/2015,1070.1,978.87
12/30/2015,1060,971.5
12/31/2015,1060,971.5
01/01/2016,1060,971.5
01/04/2016,1082.25,1000.42
01/05/2016,1077,1002.23
01/06/2016,1091.4,1014.78
01/07/2016,1106.35,1018.55
01/08/2016,1101.85,1011.99
01/11/2016,1100.75,1011.63
01/12/2016,1085.4,1001.38
01/13/2016,1088.15,1002.9
01/14/2016,1088.4,1002.12
01/15/2016,1093.75,998.77
01/18/2016,1089.2,1000
01/19/2016,1086.25,994.01
01/20/2016,1101.75,1008.65
01/21/2016,1096.5,1011.16
01/22/2016,1096.25,1013.83
01/25/2016,1106.6,1021.7
01/26/2016,1113.6,1026.93
01/27/2016,1116.25,1026.72
01/28/2016,1114,1017.82
01/29/2016,1111.8,1025.36
02/01/2016,1126.5,1034.34
02/02/2016,1128.5,1034.37
02/03/2016,1132,1022.95
02/04/2016,1156.35,1032.73
02/05/2016,1150.35,1032.72
02/08/2016,1193.25,1068.74
02/09/2016,1191,1052.96
02/10/2016,1190,1059.76
02/11/2016,1241,1095.32
02/12/2016,1239.75,1102.39
02/15/2016,1208.2,1083
02/16/2016,1209.5,1086.02
02/17/2016,1210,1085.69
02/18/2016,1210.1,1088.71
02/19/2016,1231.15,1106.25
02/22/2016,1211,1098.11
02/23/2016,1221.35,1108.2
02/24/2016,1250.75,1134.57
02/25/2016,1236,1119.46
02/26/2016,1226.5,1122.65
02/29/2016,1234.9,1135.54
03/01/2016,1236.5,1138.79
03/02/2016,1239.2,1141.8
03/03/2016,1250.25,1142.2
03/04/2016,1277.5,1161.57
03/07/2016,1267.9,1150.44
03/08/2016,1267,1149.83
03/09/2016,1246.4,1130.11
03/10/2016,1266.5,1131.41
03/11/2016,1264.75,1133.69
03/14/2016,1242.75,1121.11
03/15/2016,1232,1108.81
03/16/2016,1228.5,1108.45
03/17/2016,1266.5,1119.01
03/18/2016,1252.1,1110.51
03/21/2016,1244.9,1106.68
03/22/2016,1252.5,1116.21
03/23/2016,1217.6,1088.7
03/24/2016,1221,1091.54
03/25/2016,1221,1091.54
03/28/2016,1221,1091.54
03/29/2016,1226,1088.33
03/30/2016,1236.25,1092.19
03/31/2016,1237,1086.9
04/01/2016,1213.6,1065.31
04/04/2016,1219.75,1070.43
04/05/2016,1231.25,1080.42
04/06/2016,1221.4,1070
04/07/2016,1242.1,1091.86
04/08/2016,1239.5,1086.61
04/11/2016,1254.75,1099.31
04/12/2016,1254.6,1102.85
04/13/2016,1245.75,1103.7
04/14/2016,1233.85,1095.3
04/15/2016,1227.1,1086.12
04/18/2016,1234.3,1089.89
04/19/2016,1255.4,1103.55
04/20/2016,1252,1105.32
04/21/2016,1249.25,1105.73
04/22/2016,1243.25,1107.77
04/25/2016,1238.9,1099.68
04/26/2016,1241.7,1099.34
04/27/2016,1247.4,1101.55
04/28/2016,1256,1107.88
04/29/2016,1285.65,1123.82
05/02/2016,1285.65,1123.82
05/03/2016,1294,1122.58
05/04/2016,1283,1115.94
05/05/2016,1280.25,1121.85
05/06/2016,1289,1128.23
05/09/2016,1265.25,1110.75
05/10/2016,1262.8,1109.47
05/11/2016,1276.85,1116.91
05/12/2016,1279.25,1123.53
05/13/2016,1265.9,1120.86
05/16/2016,1285.75,1135.02
05/17/2016,1277,1126.9
05/18/2016,1272.9,1128.36
05/19/2016,1246.25,1111.93
05/20/2016,1254.2,1118.52
05/23/2016,1245.9,1111.42
05/24/2016,1236.85,1109.38
05/25/2016,1220.6,1093.83
05/26/2016,1223.85,1095.07
05/27/2016,1216.25,1092.08
05/30/2016,1216.25,1092.08
05/31/2016,1212.1,1088.16
06/01/2016,1214.5,1086.9
06/02/2016,1212.4,1086.77
06/03/2016,1240.5,1095.27
06/06/2016,1244,1093.34
06/07/2016,1241,1093.49
06/08/2016,1263,1107.99
06/09/2016,1263.9,1116.62
06/10/2016,1275.5,1130.96
06/13/2016,1280.8,1135.06
06/14/2016,1287.15,1147.91
06/15/2016,1283.3,1141.93
06/16/2016,1310.75,1169.58
06/17/2016,1290.7,1145.56
06/20/2016,1281.8,1132.83
06/21/2016,1272.6,1130.3
06/22/2016,1264.85,1119.04
06/23/2016,1262.15,1111.73
06/24/2016,1315.5,1178.13
06/27/2016,1324.55,1199.99
06/28/2016,1309.7,1184.93
06/29/2016,1321.5,1190.76
06/30/2016,1320.75,1192.77
07/01/2016,1340,1203.2
07/04/2016,1350.75,1211.65
07/05/2016,1350.75,1217.99
07/06/2016,1366.25,1232.08
07/07/2016,1356.7,1226.23
07/08/2016,1354.25,1225.01
07/11/2016,1357.1,1227.81
07/12/2016,1342.4,1210.24
07/13/2016,1342.75,1208.7
07/14/2016,1323.6,1191.04
07/15/2016,1327,1199.6
07/18/2016,1334.7,1205.58
07/19/2016,1330.9,1208.37
07/20/2016,1315.9,1195.62
07/21/2016,1321.15,1200.17
07/22/2016,1320.75,1204.29
07/25/2016,1313.15,1195.19
07/26/2016,1323,1204.04
07/27/2016,1329,1209.17
07/28/2016,1341.75,1211.4
07/29/2016,1342,1202.83
08/01/2016,1349.65,1208.17
08/02/2016,1363.75,1215.14
08/03/2016,1358.9,1216.13
08/04/2016,1362.75,1223.51
08/05/2016,1340.4,1208.87
08/08/2016,1336.8,1206.82
08/09/2016,1341,1207.78
08/10/2016,1347.7,1206.86
08/11/2016,1355,1214.38
08/12/2016,1352.2,1210.78
08/15/2016,1339.4,1197.82
08/16/2016,1344,1192.65
08/17/2016,1343.35,1191.65
08/18/2016,1350.05,1191.57
08/19/2016,1346.4,1189.4
08/22/2016,1335.9,1180.12
08/23/2016,1342,1185.72
08/24/2016,1327.25,1177.79
08/25/2016,1321.3,1171.57
08/26/2016,1318.75,1173.79
08/29/2016,1318.75,1173.79
08/30/2016,1318.15,1182.09
08/31/2016,1309.25,1173.37
09/01/2016,1309.5,1169.41
09/02/2016,1324.7,1186.69
09/05/2016,1326.35,1189.23
09/06/2016,1337.25,1189.62
09/07/2016,1348.35,1200.45
09/08/2016,1343.4,1194.66
09/09/2016,1330.85,1186.67
09/12/2016,1324.6,1178.89
09/13/2016,1323.65,1178.15
09/14/2016,1321.75,1174.47
09/15/2016,1310.8,1165.98
09/16/2016,1308.35,1172.04
09/19/2016,1314.85,1176.39
09/20/2016,1313.8,1176.71
09/21/2016,1326.1,1188.37
09/22/2016,1339.1,1192.64
09/23/2016,1338.65,1191.82
09/26/2016,1340.5,1191.24
09/27/2016,1327,1182.81
09/28/2016,1322.5,1179.86
09/29/2016,1318.1,1174.46
09/30/2016,1322.5,1177.86
10/03/2016,1313.3,1170.71
10/04/2016,1283.3,1146.42
10/05/2016,1269.4,1132.79
10/06/2016,1254.5,1124
10/07/2016,1258.75,1127.1
10/10/2016,1259.5,1130.2
10/11/2016,1253.45,1132.4
10/12/2016,1256.5,1139.17
10/13/2016,1261.05,1142.26
10/14/2016,1251.75,1138.47
10/17/2016,1254.8,1140.62
10/18/2016,1258.2,1144.86
10/19/2016,1269.05,1157.05
10/20/2016,1271.65,1161.85
10/21/2016,1266.05,1164.29
10/24/2016,1265.55,1163.4
10/25/2016,1269.4,1165.55
10/26/2016,1270.5,1164.31
10/27/2016,1266.25,1162.55
10/28/2016,1273,1163.62
10/31/2016,1272,1160.27
11/01/2016,1288.45,1165.39
11/02/2016,1303.75,1174.55
11/03/2016,1301,1170.7
11/04/2016,1302.8,1172.11
11/07/2016,1283.05,1161.87
11/08/2016,1282.35,1163.34
11/09/2016,1281.4,1171.41
11/10/2016,1267.5,1163.8
11/11/2016,1236.45,1138.54
11/14/2016,1213.6,1129.04
11/15/2016,1226.95,1143.16
11/16/2016,1229.2,1149.21
11/17/2016,1226.75,1153.39
11/18/2016,1211,1143.96
11/21/2016,1214.25,1144.87
11/22/2016,1212.25,1140.94
11/23/2016,1185.35,1122.81
11/24/2016,1186.1,1123.73
11/25/2016,1187.7,1121.21
11/28/2016,1187,1121.4
11/29/2016,1186.55,1116.54
11/30/2016,1178.1,1111.52
12/01/2016,1161.85,1093.51
12/02/2016,1173.5,1099.3
12/05/2016,1162.2,1079.41
12/06/2016,1172.5,1094.57
12/07/2016,1177.65,1096.1
12/08/2016,1171.05,1103.83
12/09/2016,1163.6,1103.98
12/12/2016,1156.1,1086.36
12/13/2016,1158.55,1090.5
12/14/2016,1162.25,1090.8
12/15/2016,1126.95,1082.25
12/16/2016,1131.6,1083.29
12/19/2016,1136.25,1087.95
12/20/2016,1125.7,1082.61
12/21/2016,1133.65,1087.23
12/22/2016,1131.35,1083.46
12/23/2016,1131.35,1083.46
12/26/2016,1131.35,1083.46
12/27/2016,1131.35,1083.46
12/28/2016,1134.6,1092.64
12/29/2016,1145.9,1094.25
12/30/2016,1145.9,1094.25
01/02/2017,1145.9,1094.25
01/03/2017,1151,1103.86
01/04/2017,1164.25,1111.77
01/05/2017,1176.7,1110.3
01/06/2017,1175.85,1114.55
01/09/2017,1178.5,1114.84
01/10/2017,1189.5,1126.31
01/11/2017,1178.55,1116.16
01/12/2017,1205.05,1131.61
01/13/2017,1190.35,1119.07
01/16/2017,1203,1134.48
01/17/2017,1216.05,1136.6
01/18/2017,1214.75,1137.09
01/19/2017,1196.05,1124.95
01/20/2017,1200.55,1124.64
01/23/2017,1212.85,1130.65
01/24/2017,1216.8,1131.17
01/25/2017,1195,1112.87
01/26/2017,1189.7,1113.22
01/27/2017,1184.85,1109.1
01/30/2017,1192.8,1115.5
01/31/2017,1212.8,1124.63
02/01/2017,1203.65,1119.36
02/02/2017,1221.95,1132.69
02/03/2017,1215.2,1126.85
02/06/2017,1226.75,1142.76
02/07/2017,1231,1151.33
02/08/2017,1242.1,1161.17
02/09/2017,1236.8,1160.55
02/10/2017,1228.3,1155.07
02/13/2017,1222.25,1153.5
02/14/2017,1230.75,1164.93
02/15/2017,1224.4,1156.84
02/16/2017,1240.55,1164.51
02/17/2017,1241.95,1170.11
02/20/2017,1237.3,1166.16
02/21/2017,1233.2,1169.58
02/22/2017,1236.65,1172.51
02/23/2017,1247.9,1180.94
02/24/2017,1253.65,1186.16
02/27/2017,1257.2,1185.59
02/28/2017,1255.6,1183.63
03/01/2017,1240.4,1174.18
03/02/2017,1238.1,1178.47
03/03/2017,1226.5,1161.24
03/06/2017,1230.95,1163.69
03/07/2017,1216.65,1150.5
03/08/2017,1209.2,1147.58
03/09/2017,1206.55,1140.41
03/10/2017,1202.65,1127.24
03/13/2017,1204.2,1129.75
03/14/2017,1204.6,1134.17
03/15/2017,1198.8,1128.07
03/16/2017,1229.35,1147.32
03/17/2017,1229.6,1144.24
03/20/2017,1232.4,1148.77
03/21/2017,1241.6,1148.67
03/22/2017,1249.05,1155.35
03/23/2017,1247.5,1157.13
03/24/2017,1247.5,1154.66
03/27/2017,1257.55,1157.54
03/28/2017,1257.25,1160.57
03/29/2017,1251.1,1163.71
03/30/2017,1248.8,1166.67
03/31/2017,1244.85,1163.74
04/03/2017,1247.25,1169.92
04/04/2017,1257.65,1179.67
04/05/2017,1245.8,1170.09
04/06/2017,1252.5,1176.06
04/07/2017,1266.45,1194.88
04/10/2017,1250.05,1179.29
04/11/2017,1252.9,1180.87
04/12/2017,1274.3,1201.94
04/13/2017,1284.15,1208.95
04/14/2017,1284.15,1208.95
04/17/2017,1284.15,1208.95
04/18/2017,1278.95,1194.39
04/19/2017,1279.05,1194.26
04/20/2017,1282.1,1193.1
04/21/2017,1281.85,1198.77
04/24/2017,1269.4,1170.82
04/25/2017,1267.8,1157.91
04/26/2017,1261.85,1160.32
04/27/2017,1262.8,1161.09
04/28/2017,1266.45,1161.77
05/01/2017,1266.45,1161.77
05/02/2017,1255.45,1151.16
05/03/2017,1250.3,1145.28
05/04/2017,1228.45,1119.42
05/05/2017,1228.05,1117.42
05/08/2017,1229.8,1124.95
05/09/2017,1220.4,1120.04
05/10/2017,1222.95,1125.28
05/11/2017,1223.15,1125.56
05/12/2017,1231.25,1127.62
05/15/2017,1233.3,1123.84
05/16/2017,1234.2,1114.3
05/17/2017,1257.4,1128.93
05/18/2017,1255.9,1128.8
05/19/2017,1252,1118.76
05/22/2017,1258.85,1120.57
05/23/2017,1260.2,1125.98
05/24/2017,1252.55,1120.55
05/25/2017,1256.95,1120.48
05/26/2017,1265.05,1131.83
05/29/2017,1265.05,1131.83
05/30/2017,1262.7,1129.93
05/31/2017,1266.2,1126.81
06/01/2017,1264.85,1128.32
06/02/2017,1274.95,1131.28
06/05/2017,1279.95,1137.43
06/06/2017,1293.5,1147.74
06/07/2017,1291,1146.03
06/08/2017,1273.1,1135.48
06/09/2017,1266.55,1131.05
06/12/2017,1266.4,1130.92
06/13/2017,1262,1126.58
06/14/2017,1275.5,1131.46
06/15/2017,1254.55,1125.36
06/16/2017,1255.4,1121.99
06/19/2017,1248.15,1118.51
06/20/2017,1242.2,1116.58
06/21/2017,1242.5,1114.65
06/22/2017,1250.8,1121.19
06/23/2017,1255.7,1121.46
06/26/2017,1245.25,1113.02
06/27/2017,1249.55,1104.62
06/28/2017,1248,1096.85
06/29/2017,1243.5,1087.93
06/30/2017,1242.25,1088.45
07/03/2017,1229.25,1082.37
07/04/2017,1223.75,1078.1
07/05/2017,1220.3,1076.29
07/06/2017,1224.9,1072.59
07/07/2017,1215.65,1065.61
07/10/2017,1211.9,1063.44
07/11/2017,1211.05,1058.61
07/12/2017,1218.8,1067.16
07/13/2017,1218.9,1070.06
07/14/2017,1230.3,1073.65
07/17/2017,1234.1,1075.75
07/18/2017,1240.75,1073.13
07/19/2017,1242.15,1078.16
07/20/2017,1238.7,1064.63
07/21/2017,1248.55,1070.25
07/24/2017,1255.55,1078.84
07/25/2017,1254.4,1076.46
07/26/2017,1248.1,1073.45
07/27/2017,1261.1,1081.19
07/28/2017,1264.9,1077.34
07/31/2017,1267.55,1073.19
08/01/2017,1270.95,1076.62
08/02/2017,1269.6,1069.77
08/03/2017,1268.1,1068.41
08/04/2017,1257.7,1070.02
08/07/2017,1258,1067.1
08/08/2017,1261.8,1073.69
08/09/2017,1271.05,1082.3
08/10/2017,1284.4,1092.46
08/11/2017,1286.1,1087.98
08/14/2017,1282.3,1087.34
08/15/2017,1270.3,1082.3
08/16/2017,1272.75,1087.63
08/17/2017,1285.15,1094.58
08/18/2017,1295.8,1102.9
08/21/2017,1292.9,1093.45
08/22/2017,1284.2,1091.64
08/23/2017,1286.65,1090.29
08/24/2017,1289,1092
08/25/2017,1285.3,1081.27
08/28/2017,1285.3,1081.27
08/29/2017,1318.65,1097.41
08/30/2017,1308.5,1099.21
08/31/2017,1311.75,1104.07
09/01/2017,1320.4,1113.51
09/04/2017,1333.1,1121.29
09/05/2017,1335.55,1122.03
09/06/2017,1337.85,1121.7
09/07/2017,1343.5,1120.61
09/08/2017,1346.25,1119.45
09/11/2017,1334.2,1114.62
09/12/2017,1326.5,1108.84
09/13/2017,1327.55,1117.37
09/14/2017,1324.55,1114.57
09/15/2017,1322.85,1107.45
09/18/2017,1312.1,1099.46
09/19/2017,1309.6,1093.7
09/20/2017,1311.3,1092.39
09/21/2017,1292.1,1082.8
09/22/2017,1294.8,1083.97
09/25/2017,1293.3,1091.85
09/26/2017,1300.05,1103.42
09/27/2017,1282.55,1091.35
09/28/2017,1283.35,1089.06
09/29/2017,1283.1,1087.1
10/02/2017,1273.7,1084.65
10/03/2017,1271.25,1081.64
10/04/2017,1274.25,1083.27
10/05/2017,1274.5,1088.48
10/06/2017,1261.8,1076.25
10/09/2017,1278.75,1088.3
10/10/2017,1291.4,1094.22
10/11/2017,1289.25,1088.34
10/12/2017,1290.25,1090.2
10/13/2017,1299.6,1098.84
10/16/2017,1303.3,1103.46
10/17/2017,1284.75,1093.78
10/18/2017,1280.2,1086.11
10/19/2017,1286.4,1086.95
10/20/2017,1281.2,1087.24
10/23/2017,1274.9,1085.48
10/24/2017,1276.45,1085.05
10/25/2017,1275,1079.32
10/26/2017,1273.75,1090.35
10/27/2017,1266.45,1092.71
10/30/2017,1272,1093.72
10/31/2017,1270.15,1090.44
11/01/2017,1277.05,1098.25
11/02/2017,1279.2,1097.46
11/03/2017,1267.2,1092.13
11/06/2017,1270.9,1094.47
11/07/2017,1275.6,1101.27
11/08/2017,1284,1107.47
11/09/2017,1284.8,1103.78
11/10/2017,1284.3,1101.55
11/13/2017,1277.95,1095.73
11/14/2017,1274.6,1081.82
11/15/2017,1282.2,1086.79
11/16/2017,1280,1087.23
11/17/2017,1284.35,1088.25
11/20/2017,1286.2,1094.92
11/21/2017,1283.3,1092.82
